title,address,description,imageLink,tags
Storm Crow Manor,"580 Church St,Toronto, ON M4Y 2E5","Storm Crow Manor’s highly anticipated opening has finally come. With two locations already thriving in the pub’s hometown of Vancouver, this particular “sports bar for geeks” will be the company’s most extravagant locale to date. “This is a far departure from anything we’ve ever done,” says General Manager and Games Master Douglas Gregoire, about Storm Bar, Burgers",,"pub,manor,storm,bar,vancouver,crow,burgers,hometown,locations,sports"
Stout Irish Pub,"221 Carlton Street,Toronto, ON M5A 2L2","It’s like an authentic Irish experience right in the heart of Cabbagetown. There’s board games and Ontario craft beer, but there’s also that famous warmness and traditional fare that shouldn’t be missed. Look for roast beef grilled cheese sandwiches, a lamb meatloaf dinner and a veggie Greek pita as some must-try dine in options and, Burgers, Caesar Salad",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_356350816_226361090340830_7829102224285800421_n_1080-455x200.webp,"dinner,cabbagetown,irish,beer,beef,burgers,ontario,sandwiches,grilled,roast"
Stubbe,"653 Dupont St,Toronto, ON M6G 1Z4","As a sixth generation konditor, or specialty pastry chef and chocolatier, chef Daniel Stubbe is never messing around when it comes to the art of chocolate and pastry. Growing up in Germany, he was constantly surrounded by treats and chocolates. He attended culinary school and apprenticed under many konditorei before moving to Canada and opening Bakery, Birthday Cakes",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/STUBBE-455x200.jpg,"stubbe,pastry,konditor,culinary,chef,bakery,daniel,chocolatier,konditorei,cakes"
Sud Forno,"132 Yonge St,Toronto, ON M5C 1X3","Sud Forno, from the team behind iconic Italian stalwart Terroni’s, is a bakery, pizza joint and sandwich shop all rolled into one. Upon entering you’ll be greeted with a glass display chock full of goods. A row of Italian sweets from cannoli, zeppola (donuts) and tiramisu await along with a short list of salads. You’ll Antipasto, Baguette",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/sud-forno2-455x200.jpg,"forno,cannoli,terroni,italian,sud,pizza,sandwich,baguette,tiramisu,bakery"
Sugo,"1281 Bloor St W,Toronto, ON M6H 1N7","Since it first opened in Bloordale Village at Bloor and Lansdowne in 2017, Sugo has become something of a neighbourhood institution and the go-to spot for classic, Italian-American comforts. True to its name (which means “sauce” in Italian), Sugo is a red sauce joint owned and operated by Scott Pennock, Alex Wallen and Conor Joerin Caesar Salad, Calamari",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/sugo-dna-455x200.jpg,"sugo,sauce,bloordale,salad,italian,bloor,calamari,village,spot,wallen"
SumiLicious Smoked Meat & Deli,"5631 Steeles Ave E,Scarborough, ON M1V 5P6","When your Montreal smoked meat cravings hit and you need instant gratification – look no further than Sumilicious. Owner Sumith Fernando once worked at the famed Schwartz’s Deli in Montreal for all the skeptics out there. The decor is stereotypical deli to a tee, with red and white checkered motifs on the wall. The goods Deli, Fries",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/sumilicious-455x200.jpg,"deli,montreal,schwartz,cravings,sumilicious,fries,smoked,goods,meat,fernando"
Summer’s Ice Cream,"101 Yorkville Ave,Toronto, ON M5R 1C1","Summer’s Ice Cream is Yorkville’s most iconic ice cream parlour that has been serving up homemade ice cream and frozen yogurt since 1984. Owned and operated by the Tokey family, this multi-generational family business has been doing the same thing for more than 30 years and people are still lining up the stairs to get Dessert, Ice Cream",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/SummersICECREAM-455x200.jpg,"ice,yorkville,yogurt,summer,frozen,dessert,parlour,serving,cream,tokey"
Summer’s,"101 Yorkville Avenue,Toronto, ON M5R1C1","Founded by Len and Helka Tokey in 1984, Summer’s has become a Yorkville staple for homemade ice creams and sorbets. Homemade ice cream was one of Helka’s family traditions that began in Czechoslovakia in the 1930s, so the pair brought it to Toronto to share with the masses. And it worked. Summer’s is now owned Dessert, Ice Cream",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_373610687_18385991161003134_3466987031499731630_n_1080-455x200.webp,"summer,ice,dessert,sorbets,helka,yorkville,toronto,homemade,1930s,founded"
Summerhill Market,"446 Summerhill Ave,Toronto, ON M4W 2E4","Deep in the heart of Rosedale, Summerhill Market has been the neighbourhood’s favourite boutique grocery store since 1954. Specializing in very high-quality products and ingredients, this grocery store is where you can find homemade artisanal goods like cookies, breads, energy balls, salads and the crispiest, most crunchiest chips of your life. In addition, Summerhill carries Grocery Store, Market",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/summerhill-market-green-gazpacho-455x200.jpg,"summerhill,rosedale,grocery,boutique,market,store,products,artisanal,neighbourhood,goods"
Sunrise House,"661 Bloor St W,Toronto, ON M6G 1L1","Sunrise House is one of the best authentic Korean restaurants that has made Korea Town the culinary destination it now is to Torontonians. With menu categories ranging from dumplings to pancakes, soups to fried rice dishes, meats to noodles, there is something for everyone and every flavour craving. The food at Sunrise House comes fast Dumplings, Hot Pot",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/sunrise-house-kimchi-455x200.jpg,"sunrise,korean,korea,restaurants,culinary,dishes,dumplings,pancakes,house,rice"
Superpoint,"184 Ossington Ave,Toronto, ON M6J 2Z7","Superpoint is Jesse Fader and Jonathan Poon’s new wine bar on Ossington. that focuses on pizza, casual Italian fare and a wine program which will please wine geeks. Caesar Salad, Calamari",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/SUPERPOINT-455x200.jpg,"superpoint,ossington,wine,bar,caesar,calamari,salad,pizza,jesse,poon"
Sushi Kaji,"860 The Queensway,Etobicoke, ON M8Z 1N7","At this sushi restaurant, experience the one and only thing on the menu: Chef Kaji’s Omakase. The Omakase experience is where you let the chef take you on a culinary journey based on availability, quality and freshness. At Sushi Kaji, you begin with appetizers selected by Chef Kaji, and then sashimi. From there, he invites Dessert, Fine Dining",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Sushi-Kaji-455x200.png,"sushi,kaji,omakase,sashimi,chef,restaurant,culinary,dining,appetizers,experience"
Sushi Masaki Saito,"88 Avenue Rd,Toronto, ON M5R 2H2","131200Michelin star sushi chef Masaki Saito is serious about sushi. His background in marine biology and perseverance working from the bottom up in Japanese sushi kitchens invigorated his passion to create masterful edomae-style sushi. Growing up in Hokkaido, Japan, Saito, always interested in the art of sushi and with a grassroots approach, worked his way Fine Dining, Japanese",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/MASAKISAITO-455x200.jpg,"sushi,masaki,saito,hokkaido,chef,japanese,japan,edomae,marine,star"
Sushi One,"4924 Yonge Street,Toronto, ON M2N 5N5","It’s hard to find a good buffet in the city – but Sushi One is here to deliver. Diners can choose from the endless stacks of food at the buffet or opt for the a la carte menus offered at every table. Regardless of the experience selected, though, the restaurant promises that the food will Japanese, Seafood",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/11/Snapinsta.app_355327271_576462237896219_1596720958582441614_n_1080-455x200.webp,"sushi,buffet,restaurant,seafood,diners,japanese,menus,food,city,choose"
Sushi Shop,"175 Bloor St E,Toronto, ON M4W 3R8","Forget everything you once knew about sushi. With a unique vision and a urge to push the envelope, Sushi Shop has developed one of the largest sushi empires in Canada. Starting with the first shop in Montreal to having over 150 locations nationwide, Sushi Shop cares about serving great sushi to the masses. This location Bubble Tea, Fried Chicken",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Sushishop-455x200.jpg,"sushi,montreal,canada,largest,shop,bubble,locations,chicken,location,tea"
Swatow,"309 Spadina Ave,Toronto, ON M5T 1H1","The best time to go to Swatow is late on a Friday or Saturday night, when the room is packed with the after-drinks crowd, and servers effortlessly glide around large, circular tables refreshing waters, refilling teapots and laying heaping plates of fried rice and glistening General Tao chicken on plastic-covered tables. A good time to Chinese, Noodles",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/swatow-dna-455x200.jpg,"swatow,tao,rice,saturday,friday,night,chicken,teapots,noodles,chinese"
Sweet Flour Bake Shop,"130 Cawthra Ave #105,Toronto, ON M6N 3C2","Originally a brick-and-mortar bakery in Bloor West Village, Sweet Flour Bake Shop now focuses on online orders and catering from its Stockyards-area commercial kitchen. The bakery offers a range of scratch-made cookies, cupcakes, cookie cakes, bars, and including holiday-themed treats. Their baked-to-order cookies are known for their crispy exterior and soft centre and come in Bakery, Birthday Cakes",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/sweetflour2-1-455x200.jpg,"bakery,baked,cakes,cookies,bake,flour,cookie,bloor,catering,cupcakes"
Sweetie Pie,,"Sweetie Pie opened their first location on Harbord St. right in the middle of the pandemic in July of 2020. It turns out lockdowns inspired a wicked sweet tooth for many; the bakery quickly expanded into another location on Queen West, a new opening in Unionville and other openings in east Toronto along the way. Bakery, Dessert",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/sweetie-pie-455x200.jpg,"bakery,sweetie,pie,dessert,unionville,toronto,st,location,opening,west"
Switzer’s,"POP-UP CART! CHECK SOCIAL MEDIA FOR LOCATION.,,","If you’re looking to show off your local knowledge to friends visiting the city, take them to Switzer’s. As they operate from a pop-up cart, you’ll only know where to find these mouth-watering pastrami sandwiches if you follow their Instagram account—you’ll feel like an exclusive member of the club when you figure out where they Food Truck, Sandwiches",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/299961022_592263512300518_629968501418423818_n-e1669476852954-455x200.jpg,"sandwiches,pastrami,switzer,club,food,local,city,instagram,pop,truck"
Szechuan Legend,"505 Hwy 7 Unit 91-92,Richmond Hill, ON L3T 7T1","This Richmond Hill establishment might not seem like much to the naked eye, but the bare bones interior is made up for in full by the extreme Szechuan spice and bold flavours. Szechuan Legend is located in Commerce Gate, a plaza that’s lined with one Chinese restaurant after another. Being surround by competition, you would Chinese, Dumplings",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/Szechuan-Legend-455x200.jpg,"richmond,szechuan,hill,restaurant,located,spice,establishment,dumplings,interior,chinese"
T-buds,"3343 Yonge St Fl 2,Toronto, ON M4N 2M4","Baristas beware: coffee lovers may soon be renouncing their espressos for Toronto’s newest trend, tea. Steeped in years of tradition, tea culture is taking over the city, and rightly so, saysAndrew Marrone, a tea sommelier (yes, that’s arealtitle) at the newly-openedt-buds. “The thing with our teas is that a lot of them are single estate, premium teas, and you can get a lot more nuances out of tea than you can with coffee,” he says. “We’re trying to get a complete tea experience.” Dessert, Salad",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/TBUDS-455x200.jpg,"tea,teas,baristas,coffee,espressos,toronto,sommelier,dessert,salad,steeped"
Tabülè Bayview Village,"2901 Bayview Ave,North York, ON M2K 1E6","Their latest opened inside Bayview Village just a few weeks ago and is drawing on established Tabülè favourites with a few new twists. Falafel, Gelato",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/TABOULE-455x200.jpg,"gelato,falafel,tabülè,bayview,favourites,latest,opened,village,new,inside"
Tachi,"111 Richmond St W,Toronto, ON M5H 2G4","Tachi is Canada’s first standup sushi spot serving quality sushi to time-starved Torontonians in the downtown core. Eight standing spots are available (no time for sitting!) for an omakase menu (which means whatever the chef wants to serve you) that is served in less than 30 minutes. It’s located in the Assembly Chef’s Hall and Japanese, Omakase",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/tachi-455x200.jpg,"tachi,sushi,omakase,chef,japanese,located,torontonians,serve,spot,serving"
Taco Del Mar,"135 Bremner Blvd,Toronto, ON M5J 3A7","Coastal cuisine and beachside attitudes are all the rage at Taco Del Mar. Coming from the land of Baja, this is one of the only Mexican restaurants in the city that’s totally focused on light and flavourful meals from the Baja region. Taco Del Mar uses only the freshest ingredients and is always conscious about Burritos, Guacamole",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/TACODELMAR-BAJA-455x200.jpg,"taco,baja,burritos,cuisine,restaurants,mexican,guacamole,del,coastal,mar"
Tacos 101,"178 Baldwin St,Toronto, ON M5T 1L8","Tacos 101 simplifies Mexican cuisine with a straightforward menu. Six tacos take the stage: fish, chicken adobado, carnitas, nopal, birria, and the beloved Al Pastor. The star, Al Pastor, features marinated pork cooked on a vertical trompa oven, adorned with pineapple, onion, cilantro, green salsa and avocado sauce. For those seeking more, an array including Mexican, Tacos",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/08/tacos-101-tacos-455x200.jpg,"tacos,salsa,cuisine,mexican,avocado,carnitas,menu,al,pork,cilantro"
Tacos El Asador,"689 Bloor St W,Toronto, ON M6G 1L3","Tacos El Asador is located in Koreatown – not exactly what comes to mind when you are craving tamales, tacos and burritos. But the family-run restaurant has been around for 25 years and is a go-to for locals. The no-nonsense spot doesn’t woo you with its decor, but what it lacks in ambiance it makes Burritos, Guacamole",https://d2l4kn3pfhqw69.cloudfront.net/wp-content/uploads/2023/05/tacos-el-asador-455x200.jpg,"tacos,tamales,burritos,koreatown,restaurant,el,asador,guacamole,located,locals"
